time(s),Dist_cmd(m),Dept_cmd(m),AOA_cmd(Deg),SwingAng_cmd(Deg),BoomAng_cmd(Deg),ArmAng_cmd(Deg),BktAng_cmd(Deg),Dist_cur(m),Dept_cur(m),AOA_cur(Deg),SwingAng_cur(Deg),BoomAng_cur(Deg),ArmAng_cur(Deg),BktAng_cur(Deg),excavation state
1716454349.58565,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.792205812206245,-1.9409778884773292,-45.20000000000001,1.6,19.7,-79.5,14.6,init_state
1716454349.6890852,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.802116506051052,-2.0124263320412075,-45.499999999999986,1.6,19.1,-79.0,14.4,init_state
1716454349.7901118,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.801992804248432,-2.0657126667568275,-45.900000000000006,1.6,18.7,-78.7,14.1,init_state
1716454349.8925433,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.811032089934201,-2.111693727042684,-46.10000000000001,1.6,18.3,-78.3,13.9,init_state
1716454350.0032992,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.80309577970295,-2.170062043129049,-46.599999999999994,1.6,17.9,-78.1,13.6,init_state
1716454350.105972,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.787579509767237,-2.233332593856029,-47.2,1.6,17.5,-78.0,13.3,init_state
1716454350.2067316,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.770841875911996,-2.2838092265077585,-47.699999999999996,1.6,17.2,-78.0,13.1,init_state
1716454350.3114529,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.760129104314768,-2.3184579856008356,-48.2,1.6,17.0,-77.9,12.7,init_state
1716454350.4141476,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.757402233875775,-2.3224573825175634,-48.5,1.6,17.0,-77.8,12.3,init_state
1716454350.5198975,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.747384393765516,-2.331258270097945,-48.9,1.6,17.0,-77.8,11.9,init_state
1716454350.6226232,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.735737263505838,-2.353063236073882,-49.3,1.6,16.9,-77.8,11.6,init_state
1716454350.7255917,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.728757278806686,-2.3721561077494857,-49.7,1.6,16.8,-77.7,11.2,init_state
1716454350.8360488,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.696976152595251,-2.386729362050294,-51.00000000000001,1.6,16.9,-77.7,9.8,init_state
1716454350.939773,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.649180925119268,-2.425120168569964,-52.99999999999999,1.6,16.9,-77.6,7.7,init_state
1716454351.0427768,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.591334383155997,-2.4550317013097454,-55.199999999999996,1.6,17.0,-77.6,5.4,init_state
1716454351.1454928,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.535054169434236,-2.4930500148606476,-57.400000000000006,1.6,17.0,-77.5,3.1,init_state
1716454351.251938,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.469647985156595,-2.5330525063367633,-59.7,1.6,17.0,-77.5,0.8,init_state
1716454351.3546338,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.419168448710746,-2.5614164909555233,-61.60000000000001,1.6,17.0,-77.4,-1.2,init_state
1716454351.4593859,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.356990523656773,-2.59357765754339,-63.70000000000001,1.6,17.0,-77.4,-3.3,init_state
1716454351.5680928,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.296715364719905,-2.6220695946438783,-65.7,1.6,17.0,-77.4,-5.3,init_state
1716454351.670818,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.249448392800096,-2.641933089420635,-67.4,1.6,17.0,-77.3,-7.1,init_state
1716454351.773545,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.196812499796865,-2.6629326813951257,-69.10000000000001,1.6,17.0,-77.3,-8.8,init_state
1716454351.878234,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.137276506447462,-2.68454319185582,-71.0,1.6,17.0,-77.3,-10.7,init_state
1716454351.9869745,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.080242184153096,-2.7031848818639137,-72.8,1.6,17.0,-77.3,-12.5,init_state
1716454352.0936875,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,8.022835145197737,-2.7227133044583907,-74.30000000000001,1.6,17.0,-77.5,-13.8,init_state
1716454352.2043624,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.973056573950557,-2.7262164490660297,-75.6,1.6,17.1,-77.7,-15.0,init_state
1716454352.3080845,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.910241044113822,-2.7459827809711435,-77.1,1.6,17.1,-78.0,-16.2,init_state
1716454352.4130962,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.858435738470523,-2.74935789574165,-78.3,1.6,17.2,-78.3,-17.2,init_state
1716454352.5165274,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.798329768732805,-2.7661045294439766,-79.7,1.6,17.2,-78.6,-18.3,init_state
1716454352.6192527,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.758996764458173,-2.7509635354358886,-80.69999999999999,1.6,17.4,-78.8,-19.3,init_state
1716454352.7240036,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.711411414699003,-2.7492126154401064,-81.89999999999999,1.6,17.5,-79.0,-20.4,init_state
1716454352.8266976,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.665158271839144,-2.7336531814091933,-83.10000000000002,1.6,17.7,-79.2,-21.6,init_state
1716454352.9374015,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.603999828881527,-2.7208412485111246,-84.60000000000001,1.6,17.9,-79.5,-23.0,init_state
1716454353.045404,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.544557516957148,-2.71944790133258,-86.0,1.6,18.0,-79.8,-24.2,init_state
1716454353.1478689,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.481669270450278,-2.7170377549867375,-87.49999999999999,1.6,18.1,-80.1,-25.5,init_state
1716454353.2528389,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.430159020519865,-2.710625526915246,-88.8,1.6,18.2,-80.3,-26.7,init_state
1716454353.3553152,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.367129063731997,-2.7057348437746462,-90.3,1.6,18.3,-80.6,-28.0,init_state
1716454353.4590452,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.292684339869883,-2.7120187110285983,-92.1,1.6,18.3,-80.9,-29.5,init_state
1716454353.5647576,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.22492207948185,-2.716784938932959,-93.7,1.6,18.3,-81.2,-30.8,init_state
1716454353.6674845,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.15057930477939,-2.719361429239882,-95.50000000000001,1.6,18.3,-81.5,-32.3,init_state
1716454353.7761886,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,7.082993468995729,-2.7208210533358224,-97.1,1.6,18.3,-81.9,-33.7,init_state
1716454353.878916,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.987732780249876,-2.7258228292515705,-99.10000000000001,1.6,18.3,-82.4,-35.0,init_state
1716454353.981655,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.895962859763091,-2.728858590684357,-101.0,1.6,18.3,-83.0,-36.3,init_state
1716454354.086405,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.796425913197551,-2.740643105044709,-103.1,1.6,18.2,-83.7,-37.8,init_state
1716454354.1890562,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.693863291014035,-2.7391538216530202,-105.19999999999999,1.6,18.2,-84.3,-39.1,init_state
1716454354.292778,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.603147224954808,-2.7345902107077302,-107.10000000000001,1.6,18.2,-84.9,-40.4,init_state
1716454354.4257162,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.47923541041407,-2.73658402496224,-109.69999999999999,1.5,18.1,-85.7,-42.1,init_state
1716454354.528149,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.3835628210631405,-2.724049649406023,-111.8,1.5,18.1,-86.3,-43.6,init_state
1716454354.643871,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.310000706069417,-2.7055713657191927,-113.7,1.5,18.1,-86.6,-45.2,init_state
1716454354.7465658,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.235915082049007,-2.7063426498659533,-115.69999999999997,1.5,17.9,-86.8,-46.8,init_state
1716454354.8552756,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.184822552441423,-2.672173687105963,-117.30000000000001,1.5,18.0,-86.9,-48.4,init_state
1716454354.9580295,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.103364887775271,-2.6554178595774443,-119.50000000000003,1.5,17.9,-87.2,-50.2,init_state
1716454355.0607605,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,6.034478246130503,-2.6463164890791067,-121.6,1.5,17.7,-87.3,-52.0,init_state
1716454355.1698408,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.962225710180247,-2.6453831241515084,-123.80000000000001,1.5,17.4,-87.4,-53.8,init_state
1716454355.2741842,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.9118699791233285,-2.637677174641041,-125.5,1.5,17.2,-87.4,-55.3,init_state
1716454355.37691,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.8650622045168515,-2.6306024105316346,-127.10000000000001,1.5,17.0,-87.4,-56.7,init_state
1716454355.4836276,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.8262424462297115,-2.614243589481435,-128.50000000000003,1.5,16.9,-87.4,-58.0,init_state
1716454355.5883155,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.773339308986945,-2.604584178916504,-130.2,1.5,16.7,-87.5,-59.4,init_state
1716454355.6910408,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.7430570212084575,-2.578445209285606,-131.4,1.5,16.7,-87.5,-60.6,init_state
1716454355.7930596,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.711318503417121,-2.563904156317437,-132.6,1.5,16.6,-87.5,-61.7,init_state
1716454355.8985233,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.691813939085958,-2.545715855830085,-133.4,1.5,16.6,-87.5,-62.5,init_state
1716454356.003207,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.675321590369934,-2.5441197250556433,-134.0,1.5,16.5,-87.5,-63.0,init_state
1716454356.1089528,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.668145691170734,-2.537153641782557,-134.29999999999998,1.5,16.5,-87.5,-63.3,init_state
1716454356.21194,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.663382064338317,-2.532488753736396,-134.5,1.5,16.5,-87.5,-63.5,init_state
1716454356.3143752,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.666143075030364,-2.528376354371268,-134.60000000000002,1.5,16.5,-87.4,-63.7,init_state
1716454356.4243724,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.6499250586377725,-2.5264858151735194,-135.20000000000002,1.5,16.4,-87.4,-64.2,init_state
1716454356.5268354,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.6425212919488565,-2.5265828445698406,-136.0,1.5,16.2,-87.1,-65.1,init_state
1716454356.639782,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.64483742730684,-2.514793563121261,-136.7,1.5,16.1,-86.7,-66.1,init_state
1716454356.742231,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.645060077222093,-2.5002776474366124,-137.5,1.5,16.0,-86.3,-67.2,init_state
1716454356.846981,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.655716887603436,-2.4816999252965903,-138.3,1.5,15.9,-85.7,-68.5,init_state
1716454356.9537005,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.652808496806969,-2.4693962643850833,-139.4,1.5,15.7,-85.2,-69.9,init_state
1716454357.0564196,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.662634439830414,-2.4402442072680643,-140.5,1.5,15.6,-84.5,-71.6,init_state
1716454357.1581445,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.662354894536513,-2.427496632203782,-141.9,1.5,15.3,-83.8,-73.4,init_state
1716454357.2618723,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.671143701754321,-2.3941680144534008,-143.1,1.5,15.2,-83.1,-75.2,init_state
1716454357.3748128,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.6794049666330055,-2.365130589068624,-144.50000000000003,1.4,15.0,-82.3,-77.2,init_state
1716454357.477296,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.67966798925752,-2.3317533628187643,-146.1,1.4,14.8,-81.6,-79.3,init_state
1716454357.5820963,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.679594867884827,-2.3051563161855286,-147.49999999999997,1.4,14.6,-81.0,-81.1,init_state
1716454357.6857085,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.680349100441628,-2.2778266862981904,-148.90000000000003,1.4,14.4,-80.4,-82.9,init_state
1716454357.7898462,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.684208078141306,-2.236973752738229,-150.3,1.4,14.3,-79.8,-84.8,init_state
1716454357.8921866,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.678395151680709,-2.215699799671819,-151.60000000000002,1.4,14.1,-79.4,-86.3,init_state
1716454357.9948819,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.671866840837469,-2.1628924560912375,-152.8,1.4,14.2,-79.2,-87.8,init_state
1716454358.1076121,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.662388190907308,-2.0544384868076513,-154.9,1.4,14.5,-78.9,-90.5,init_state
1716454358.2123291,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.643859329439575,-1.9463428863565193,-157.1,1.4,14.8,-78.8,-93.1,init_state
1716454358.3160527,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.624843341487731,-1.8265371004089421,-159.3,1.5,15.2,-78.8,-95.7,init_state
1716454358.417762,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.611298265178789,-1.715155743580275,-161.2,1.5,15.6,-78.8,-98.0,init_state
1716454358.520476,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.60462409215871,-1.6576000519849916,-162.2,1.5,15.8,-78.8,-99.2,init_state
1716454358.6252272,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.605470440014702,-1.6414674547767905,-162.3,1.5,15.9,-78.8,-99.4,init_state
1716454358.7279518,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.60462409215871,-1.6576000519849916,-162.2,1.5,15.8,-78.8,-99.2,init_state
1716454358.8399017,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.607508612220271,-1.6478156179081365,-162.1,1.5,15.9,-78.8,-99.2,init_state
1716454358.9426317,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.60349125745921,-1.6341613685310326,-162.2,1.5,16.0,-78.9,-99.3,init_state
1716454359.045372,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.606095841842848,-1.605072010903636,-162.3,1.5,16.2,-78.9,-99.6,init_state
1716454359.1487966,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.613395701145812,-1.5725252899725648,-162.1,1.5,16.5,-78.9,-99.7,init_state
1716454359.2535481,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.62423711502666,-1.5332983920953416,-161.70000000000002,1.5,16.9,-78.9,-99.7,init_state
1716454359.3562763,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.637403344159167,-1.4841599039553075,-161.2,1.5,17.4,-78.9,-99.7,init_state
1716454359.4579701,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.644285918039248,-1.4343915773566485,-160.8,1.5,17.9,-79.0,-99.7,init_state
1716454359.566709,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.647400287818229,-1.3751757081231624,-160.7,1.5,18.5,-79.1,-100.0,init_state
1716454359.6724026,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.647564697367649,-1.3088092100163131,-160.5,1.5,19.0,-79.3,-100.2,init_state
1716454359.7761495,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.645972073251087,-1.255519663312245,-160.3,1.5,19.6,-79.6,-100.3,init_state
1716454359.877877,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.636101720997171,-1.2278595499618141,-160.20000000000002,1.5,19.8,-79.8,-100.2,init_state
1716454359.9806027,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.628162009222649,-1.1904342893467943,-159.99999999999997,1.5,20.2,-80.1,-100.1,init_state
1716454360.083589,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.610948381494877,-1.1593609077401736,-160.10000000000002,1.5,20.5,-80.5,-100.1,init_state
1716454360.1880178,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.593575098168097,-1.128337296893908,-160.20000000000002,1.5,20.8,-80.9,-100.1,init_state
1716454360.2952116,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.576042493207876,-1.0973642970388988,-160.3,1.5,21.1,-81.3,-100.1,init_state
1716454360.4014773,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.554364632090985,-1.056297048177767,-160.4,1.5,21.5,-81.8,-100.1,init_state
1716454360.508192,8.484453874921918,-1.7269144980627562,-47.59999999999999,1.6,23.0,-85.3,14.7,5.532404329933009,-1.0153311733463528,-160.5,1.5,21.9,-82.3,-100.1,init_state
