time(s),Dist_cmd(m),Dept_cmd(m),AOA_cmd(Deg),SwingAng_cmd(Deg),BoomAng_cmd(Deg),ArmAng_cmd(Deg),BktAng_cmd(Deg),Dist_cur(m),Dept_cur(m),AOA_cur(Deg),SwingAng_cur(Deg),BoomAng_cur(Deg),ArmAng_cur(Deg),BktAng_cur(Deg),excavation state
1716454524.181137,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.715583371008837,-1.7458691225096472,-32.39999999999999,-2.8,14.9,-63.3,16.0,init_state
1716454524.2835782,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.715583371008837,-1.7458691225096472,-32.39999999999999,-2.8,14.9,-63.3,16.0,init_state
1716454524.3905861,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.715583371008837,-1.7458691225096472,-32.39999999999999,-2.8,14.9,-63.3,16.0,init_state
1716454524.4932697,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.715583371008837,-1.7458691225096472,-32.39999999999999,-2.8,14.9,-63.3,16.0,init_state
1716454524.5957434,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.715583371008837,-1.7458691225096472,-32.39999999999999,-2.8,14.9,-63.3,16.0,init_state
1716454524.6987681,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.715583371008837,-1.7458691225096472,-32.39999999999999,-2.8,14.9,-63.3,16.0,init_state
1716454524.8011937,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.715583371008837,-1.7458691225096472,-32.39999999999999,-2.8,14.9,-63.3,16.0,init_state
1716454524.903921,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,init_state
1716454525.0106637,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.735876728112183,-1.7370917929625942,-32.1,-2.8,14.8,-62.9,16.0,init_state
1716454525.1133912,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.773346732729777,-1.7087318064236459,-31.5,-2.8,14.7,-62.2,16.0,init_state
1716454525.216085,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.81038906454656,-1.6800154657012965,-30.9,-2.8,14.6,-61.5,16.0,init_state
1716454525.3168168,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.852604931763858,-1.644309396374589,-30.200000000000003,-2.8,14.5,-60.7,16.0,init_state
1716454525.421817,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.888560611686152,-1.6426567738533455,-29.699999999999996,-2.8,14.2,-59.9,16.0,init_state
1716454525.5242615,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.929534858877908,-1.6340603585477487,-29.10000000000001,-2.8,13.9,-59.0,16.0,init_state
1716454525.6332612,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.967067231370343,-1.6425596571125358,-28.599999999999998,-2.8,13.5,-58.1,16.0,init_state
1716454525.7356956,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.001110479450945,-1.668351659278228,-28.200000000000006,-2.8,13.0,-57.2,16.0,init_state
1716454525.838464,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.024625693668147,-1.7214111072099993,-28.099999999999998,-2.8,12.4,-56.4,15.9,init_state
1716454525.9414344,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.055829893737625,-1.7501700944025202,-27.799999999999997,-2.8,11.9,-55.5,15.8,init_state
1716454526.0458674,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.093211535119767,-1.7573200933584108,-27.4,-2.8,11.5,-54.5,15.6,init_state
1716454526.149673,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.121149406213569,-1.7635052710197923,-27.2,-2.8,11.2,-53.7,15.3,init_state
1716454526.252597,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.128080709791996,-1.7857558810492435,-27.5,-2.8,11.0,-53.3,14.8,init_state
1716454526.3550408,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.12918290131176,-1.7895107455395807,-27.900000000000002,-2.8,11.0,-53.1,14.2,init_state
1716454526.4600554,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.118613450895102,-1.8355038502486178,-28.599999999999994,-2.8,10.8,-53.0,13.6,init_state
1716454526.5625167,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.109351221793153,-1.8666328407020405,-29.299999999999997,-2.8,10.7,-52.9,12.9,init_state
1716454526.665211,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.090809525048304,-1.896703738262668,-30.200000000000003,-2.8,10.7,-53.0,12.1,init_state
1716454526.7679725,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.087629716224834,-1.8923120413125245,-30.7,-2.8,10.8,-52.9,11.4,init_state
1716454526.8709543,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.07559357889549,-1.9123039987192687,-31.399999999999995,-2.8,10.8,-52.9,10.7,init_state
1716454526.9733877,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.063314098066826,-1.9321474186196377,-32.099999999999994,-2.8,10.8,-52.9,10.0,init_state
1716454527.0741184,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.048984786882775,-1.9546399317152725,-32.9,-2.8,10.8,-52.9,9.2,init_state
1716454527.1808658,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.041672270238285,-1.9673415044731462,-33.49999999999999,-2.8,10.8,-52.8,8.5,init_state
1716454527.2845848,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.026797695412998,-1.9894772070401214,-34.3,-2.8,10.8,-52.8,7.7,init_state
1716454527.3895628,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.019072480985379,-2.00189984829502,-34.900000000000006,-2.8,10.8,-52.7,7.0,init_state
1716454527.4920325,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.01297874567529,-1.9980557404690293,-35.3,-2.8,10.9,-52.7,6.5,init_state
1716454527.5967586,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.01104998696421,-2.000774789671997,-35.4,-2.8,10.9,-52.7,6.4,init_state
1716454527.6995332,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454527.8021724,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454527.904897,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.0086524,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.1113749,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.2140708,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.3228085,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.4245079,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.5292568,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.631982,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.7346795,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00754273027281,-2.0182443118331745,-35.5,-2.8,10.8,-52.7,6.4,init_state
1716454528.8434172,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.00560449205944,-2.0209566118464393,-35.6,-2.8,10.8,-52.7,6.3,init_state
1716454528.9461138,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.003661522944027,-2.0236655248665016,-35.7,-2.8,10.8,-52.7,6.2,init_state
1716454529.051123,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.003661522944027,-2.0236655248665016,-35.7,-2.8,10.8,-52.7,6.2,init_state
1716454529.1535587,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.003661522944027,-2.0236655248665016,-35.7,-2.8,10.8,-52.7,6.2,init_state
1716454529.2562852,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.003661522944027,-2.0236655248665016,-35.7,-2.8,10.8,-52.7,6.2,init_state
1716454529.358042,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.99407673372711,-2.0224089740289313,-35.89999999999999,-2.8,10.9,-52.9,6.1,init_state
1716454529.4610445,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.988087158428655,-2.017100710768786,-36.099999999999994,-2.8,11.0,-53.0,5.9,init_state
1716454529.5634756,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.995067303034359,-1.982223491326038,-35.89999999999999,-2.7,11.2,-53.0,5.9,init_state
1716454529.6662176,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.008662148456333,-1.9123970193996769,-35.49999999999999,-2.6,11.6,-53.0,5.9,init_state
1716454529.769941,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.033591842761453,-1.8006309797900804,-34.8,-2.4,12.2,-52.9,5.9,init_state
1716454529.8726797,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.054841342579408,-1.6779161981651116,-34.099999999999994,-2.2,12.9,-52.9,5.9,init_state
1716454529.97636,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.073698353190174,-1.5697505664405587,-33.4,-1.9,13.5,-52.9,6.0,init_state
1716454530.0800824,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.084411701574435,-1.4993852023597807,-32.99999999999999,-1.6,13.9,-52.9,6.0,init_state
1716454530.1831067,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.079137460668786,-1.478231377496532,-33.0,-1.1,14.2,-53.1,6.0,init_state
1716454530.2865298,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.063293774356799,-1.4711160167327557,-33.199999999999996,-0.7,14.3,-53.5,6.0,init_state
1716454530.3932784,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.0341394538087,-1.4954441870495683,-33.699999999999996,-0.3,14.4,-54.1,6.0,init_state
1716454530.49597,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,10.007383364874705,-1.5301007989834658,-34.199999999999996,0.2,14.4,-54.6,6.0,init_state
1716454530.5988946,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.98114587121251,-1.5498436845336294,-34.699999999999996,0.7,14.5,-55.1,5.9,init_state
1716454530.7034156,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.953824861143513,-1.5840591099241357,-35.199999999999996,1.3,14.5,-55.6,5.9,init_state
1716454530.805166,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.93728930092372,-1.6044734652823491,-35.5,1.8,14.5,-55.9,5.9,init_state
1716454530.9078715,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.9262063092506,-1.6180348147318668,-35.7,2.3,14.5,-56.1,5.9,init_state
1716454531.0108836,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.909493232057562,-1.6383040946207374,-35.99999999999999,2.7,14.5,-56.4,5.9,init_state
1716454531.1133547,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.895553789286623,-1.6412170965868784,-36.2,3.1,14.6,-56.8,5.9,init_state
1716454531.2160444,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.873011308912462,-1.6680276253822712,-36.6,3.5,14.6,-57.1,5.9,init_state
1716454531.318937,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.85872044706619,-1.6985830020821358,-36.89999999999999,3.8,14.5,-57.3,5.9,init_state
1716454531.4215252,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.84430665773251,-1.7290537028543014,-37.199999999999996,4.0,14.4,-57.5,5.9,init_state
1716454531.528242,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.8266846317115,-1.7765926469039368,-37.599999999999994,4.3,14.2,-57.7,5.9,init_state
1716454531.6309662,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.811432884478446,-1.8345682117018285,-37.99999999999999,4.4,13.9,-57.8,5.9,init_state
1716454531.7336686,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.801692658981334,-1.8859153716122339,-38.29999999999999,4.5,13.6,-57.8,5.9,init_state
1716454531.8363864,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.79504987055451,-1.9201181743220728,-38.49999999999999,4.6,13.4,-57.8,5.9,init_state
1716454531.939141,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.790369812433198,-1.9516940675955998,-38.599999999999994,4.7,13.2,-57.8,6.0,init_state
1716454532.0438318,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.790369812433198,-1.9516940675955998,-38.599999999999994,4.7,13.2,-57.8,6.0,init_state
1716454532.150578,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.796259695838291,-1.9452142140122926,-38.5,4.7,13.2,-57.7,6.0,init_state
1716454532.2552667,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454532.358021,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454532.4630096,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454532.5654411,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454532.67219,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454532.774877,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454532.8796315,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454532.9823587,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454533.0870793,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454533.1897998,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454533.2927918,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.792849737739854,-1.9623089412092236,-38.599999999999994,4.7,13.1,-57.7,6.0,init_state
1716454533.39522,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.784494198702664,-1.972701135879997,-39.0,4.7,13.1,-57.7,5.6,init_state
1716454533.5029573,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.767566490399147,-1.9933092652458027,-39.8,4.7,13.1,-57.7,4.8,init_state
1716454533.6036618,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.753852378234486,-1.9966584039490864,-40.5,4.7,13.2,-57.7,4.0,init_state
1716454533.7066708,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.740782714263316,-2.0117997553922295,-41.1,4.7,13.2,-57.7,3.4,init_state
1716454533.809145,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.73418860189291,-2.019318899461277,-41.4,4.7,13.2,-57.7,3.1,init_state
1716454533.9121313,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.73418860189291,-2.019318899461277,-41.4,4.7,13.2,-57.7,3.1,init_state
1716454534.0145636,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.737994187600364,-2.015439541322725,-41.400000000000006,4.7,13.2,-57.6,3.0,init_state
1716454534.1195807,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.737994187600364,-2.015439541322725,-41.400000000000006,4.7,13.2,-57.6,3.0,init_state
1716454534.2220397,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.733576279496445,-2.0204330780520454,-41.60000000000001,4.7,13.2,-57.6,2.8,init_state
1716454534.3247337,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.72625429513037,-2.028963191391653,-42.099999999999994,4.7,13.2,-57.5,2.2,init_state
1716454534.4284835,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.724608754345406,-2.0179637286194874,-42.400000000000006,4.7,13.3,-57.4,1.7,init_state
1716454534.531212,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.713065890929478,-2.017173169169424,-42.8,4.7,13.4,-57.5,1.3,init_state
1716454534.6339078,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.701687513041808,-2.029353657350698,-43.3,4.7,13.4,-57.5,0.8,init_state
1716454534.7370427,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.687893800922021,-2.0438384820234545,-43.9,4.7,13.4,-57.5,0.2,init_state
1716454534.8393884,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.658248953122172,-2.060953813531836,-44.9,4.7,13.5,-57.7,-0.7,init_state
1716454534.942114,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.623370602132745,-2.0822878020463325,-46.1,4.7,13.6,-57.9,-1.8,init_state
1716454535.0458062,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.575472950809484,-2.1281238550464767,-47.6,4.7,13.6,-58.2,-3.0,init_state
1716454535.1488247,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.53040979380522,-2.1563028829504014,-49.0,4.7,13.7,-58.5,-4.2,init_state
1716454535.253287,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.4704412952447,-2.2099260416473623,-50.60000000000001,4.7,13.7,-59.0,-5.3,init_state
1716454535.3549795,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.397595115754092,-2.2595039020219367,-52.400000000000006,4.6,13.8,-59.7,-6.5,init_state
1716454535.4589906,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.334035354247638,-2.2728272115578134,-53.89999999999999,4.6,14.1,-60.4,-7.6,init_state
1716454535.561712,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.274877482278718,-2.2936900330547982,-55.3,4.6,14.3,-61.0,-8.6,init_state
1716454535.664153,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.209366189641138,-2.3048003977558347,-56.800000000000004,4.6,14.6,-61.7,-9.7,init_state
1716454535.7709002,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.155367674623879,-2.305795018884538,-57.99999999999999,4.6,14.9,-62.3,-10.6,init_state
1716454535.8745906,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.096679350529527,-2.3097141896962725,-59.20000000000001,4.6,15.2,-63.0,-11.4,init_state
1716454535.9813378,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,9.040198778333354,-2.3233529860674333,-60.400000000000006,4.6,15.4,-63.6,-12.2,init_state
1716454536.0840306,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,8.98130359437152,-2.311585001800959,-61.599999999999994,4.6,15.8,-64.3,-13.1,init_state
1716454536.1910331,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,8.920600537155092,-2.3131454896294916,-62.8,4.6,16.1,-65.0,-13.9,init_state
1716454536.2934964,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,8.866267702118007,-2.296958893684301,-63.800000000000004,4.6,16.5,-65.7,-14.6,init_state
1716454536.3961968,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,8.790968159872746,-2.2929517432760176,-65.19999999999999,4.6,16.9,-66.6,-15.5,init_state
1716454536.497959,9.71252145843024,-1.7628233466482568,-32.499999999999986,-2.8,14.8,-63.3,16.0,8.71780400996872,-2.286490440257194,-66.5,4.6,17.3,-67.5,-16.3,init_state
